Text,X,A1: NC,X,A2: NC,X,A3: NC,X,A4: NC,X,A5: NC,X,A6: NC,X,A7: NC,X,A8: NC,X,A9: NC,X,A10: NC,X,A11: NC,X,A12: NC,X,B1: BT,X,B2: BT,X,B3: BT,X,B4: BT,X,B5: BT,X,B6: BT,X,B7: BT,X,B8: BT,X,B9: BT,X,B10: BT,X,B11: BT,X,B12: BT,X,C1: CT,X,C2: CT,X,C3: CT,X,C4: CT,X,C5: CT,X,C6: CT,X,C7: CT,X,C8: CT,X,C9: CT,X,C10: CT,X,C11: CT,X,C12: CT,X,D1: DT,X,D2: DT,X,D3: DT,X,D4: DT,X,D5: DT,X,D6: DT,X,D7: DT,X,D8: DT,X,D9: DT,X,D10: DT,X,D11: DT,X,D12: DT,X,E1: ET,X,E2: ET,X,E3: ET,X,E4: ET,X,E5: ET,X,E6: ET,X,E7: ET,X,E8: ET,X,E9: ET,X,E10: ET,X,E11: ET,X,E12: ET,X,F1: FT,X,F2: FT,X,F3: FT,X,F4: FT,X,F5: FT,X,F6: FT,X,F7: FT,X,F8: FT,X,F9: FT,X,F10: FT,X,F11: FT,X,F12: FT,X,G1: GT,X,G2: GT,X,G3: GT,X,G4: GT,X,G5: GT,X,G6: GT,X,G7: GT,X,G8: GT,X,G9: GT,X,G10: GT,X,G11: GT,X,G12: GT,X,H1: HT,X,H2: HT,X,H3: HT,X,H4: HT,X,H5: HT,X,H6: HT,X,H7: HT,X,H8: HT,X,H9: HT,X,H10: HT,X,H11: HT,X,H12: HT
61.13,61.13,22.6015028,61.13,23.51360558,61.13,24.27706787,61.13,24.79393169,61.13,24.664961,61.13,24.39863446,61.13,24.98193361,61.13,23.7549102,61.13,24.96328859,61.13,25.08047927,61.13,25.03279581,61.13,24.62981036,61.13,24.24591189,61.13,24.98463639,61.13,24.90194799,61.13,24.09039913,61.13,25.48849629,61.13,26.23223294,61.13,26.39228676,61.13,25.3437752,61.13,25.08332774,61.13,26.13295635,61.13,25.94290489,61.13,25.89724912,61.13,23.1441292,61.13,24.99310897,61.13,24.86155206,61.13,25.03944468,61.13,25.54945808,61.13,26.39212406,61.13,26.60258597,61.13,25.85043502,61.13,27.25309509,61.13,27.28544825,61.13,26.88768137,61.13,17.86732411,61.13,24.26366327,61.13,24.02312844,61.13,24.59297443,61.13,24.87913346,61.13,25.27377746,61.13,26.70837544,61.13,26.2818591,61.13,26.06540883,61.13,25.30989945,61.13,26.1853897,61.13,26.07893971,61.13,25.19550626,61.13,24.56738913,61.13,24.37104333,61.13,24.65069919,61.13,25.36130803,61.13,26.31870474,61.13,26.17945962,61.13,26.25999892,61.13,25.62566516,61.13,26.52335556,61.13,26.27816798,61.13,25.60640091,61.13,25.1636242,61.13,23.72553908,61.13,25.40034406,61.13,25.38411284,61.13,26.03775456,61.13,25.44109695,61.13,26.97717164,61.13,26.73548333,61.13,25.52917391,61.13,26.22170839,61.13,27.41634707,61.13,27.46964735,61.13,25.4666264,61.13,23.61071121,61.13,25.26430682,61.13,25.86211304,61.13,24.75874948,61.13,25.63011879,61.13,26.74938574,61.13,27.58044655,61.13,25.94048381,61.13,25.67378572,61.13,27.56068934,61.13,26.71962851,61.13,25.61888515,61.13,23.02433046,61.13,24.12206992,61.13,24.7442764,61.13,24.3014147,61.13,25.5522507,61.13,25.68837294,61.13,25.12727637,61.13,25.58282144,61.13,25.31226711,61.13,25.18370681,61.13,24.91772753,61.13,25.29863182
61.44,61.44,22.54798567,61.44,23.48441367,61.44,24.23251345,61.44,24.7522122,61.44,24.65163192,61.44,24.34424584,61.44,24.92464628,61.44,23.77278555,61.44,24.95491214,61.44,25.09345526,61.44,25.00231531,61.44,24.57628656,61.44,24.1824467,61.44,24.93236754,61.44,24.82212598,61.44,24.01886778,61.44,25.45497025,61.44,26.20365034,61.44,26.35591447,61.44,25.27638345,61.44,25.02811838,61.44,26.10055702,61.44,25.92885622,61.44,25.86074163,61.44,23.08667676,61.44,24.94393971,61.44,24.7395474,61.44,24.96600113,61.44,25.49118731,61.44,26.33868733,61.44,26.55388211,61.44,25.82175172,61.44,27.20579642,61.44,27.21631238,61.44,26.86553188,61.44,17.77416791,61.44,24.21162236,61.44,23.96931577,61.44,24.51954262,61.44,24.82112562,61.44,25.22831013,61.44,26.6501817,61.44,26.17319024,61.44,26.00131218,61.44,25.29389224,61.44,26.11138863,61.44,26.04623386,61.44,25.1291697,61.44,24.52574876,61.44,24.32492328,61.44,24.58494019,61.44,25.30333985,61.44,26.26073664,61.44,26.17620832,61.44,26.17898603,61.44,25.57178216,61.44,26.44801593,61.44,26.18838751,61.44,25.50937596,61.44,25.1302332,61.44,23.71228782,61.44,25.33878721,61.44,25.36587959,61.44,25.97206854,61.44,25.33569628,61.44,26.89131795,61.44,26.72712716,61.44,25.48273035,61.44,26.15125993,61.44,27.41557418,61.44,27.32342173,61.44,25.43580308,61.44,23.54820143,61.44,25.22029751,61.44,25.80831237,61.44,24.7078854,61.44,25.58423329,61.44,26.68055925,61.44,27.56179485,61.44,25.89106091,61.44,25.62889031,61.44,27.53600634,61.44,26.66465055,61.44,25.5710416,61.44,22.98746834,61.44,24.03649069,61.44,24.73097632,61.44,24.23735259,61.44,25.52874709,61.44,25.62909184,61.44,25.10874237,61.44,25.54065919,61.44,25.24048689,61.44,25.13481982,61.44,24.90912364,61.44,25.23328282
61.78,61.78,22.50031928,61.78,23.45900078,61.78,24.2467409,61.78,24.76916919,61.78,24.64541546,61.78,24.29166475,61.78,24.93393612,61.78,23.75039491,61.78,24.91672928,61.78,25.0571992,61.78,25.0116341,61.78,24.53215733,61.78,24.12835034,61.78,24.88729742,61.78,24.76997075,61.78,23.98211162,61.78,25.38346609,61.78,26.12981165,61.78,26.32753731,61.78,25.21639406,61.78,24.98533561,61.78,26.03604602,61.78,25.84374426,61.78,25.85650608,61.78,23.04328211,61.78,24.88411546,61.78,24.69561747,61.78,24.92002297,61.78,25.41049084,61.78,26.2732352,61.78,26.50069877,61.78,25.75238088,61.78,27.17975937,61.78,27.17120939,61.78,26.78951577,61.78,17.77527888,61.78,24.18192619,61.78,23.92739901,61.78,24.48593398,61.78,24.77044197,61.78,25.16298581,61.78,26.59273983,61.78,26.11766922,61.78,26.00593162,61.78,25.26729076,61.78,26.06607541,61.78,25.99698571,61.78,25.06980556,61.78,24.46539944,61.78,24.24777078,61.78,24.52887336,61.78,25.25544223,61.78,26.26554993,61.78,26.09872081,61.78,26.1611454,61.78,25.53312724,61.78,26.41154333,61.78,26.15618544,61.78,25.51620216,61.78,25.05702188,61.78,23.67216499,61.78,25.31520953,61.78,25.31750977,61.78,25.8892875,61.78,25.25533292,61.78,26.86882658,61.78,26.64894869,61.78,25.46931084,61.78,26.15066439,61.78,27.35728084,61.78,27.32282343,61.78,25.41484599,61.78,23.51292883,61.78,25.15047903,61.78,25.8002195,61.78,24.65418648,61.78,25.53597157,61.78,26.62497473,61.78,27.48321578,61.78,25.85192504,61.78,25.56542772,61.78,27.4931017,61.78,26.61746921,61.78,25.52193453,61.78,22.97772171,61.78,24.04286994,61.78,24.71461932,61.78,24.20821739,61.78,25.52046743,61.78,25.66415088,61.78,25.11810083,61.78,25.52937933,61.78,25.20235703,61.78,25.1280329,61.78,24.89912166,61.78,25.25117452
62.12,62.12,22.47361759,62.12,23.40906596,62.12,24.21557475,62.12,24.74082308,62.12,24.65055031,62.12,24.31221628,62.12,24.94167969,62.12,23.72695776,62.12,24.8982618,62.12,25.05988321,62.12,25.01711143,62.12,24.54617979,62.12,24.12572219,62.12,24.84846786,62.12,24.78020644,62.12,23.96179569,62.12,25.37840411,62.12,26.12981165,62.12,26.31480464,62.12,25.19582795,62.12,24.95667373,62.12,26.03604602,62.12,25.85999166,62.12,25.88148078,62.12,23.0640814,62.12,24.85595396,62.12,24.66271218,62.12,24.91499742,62.12,25.3979622,62.12,26.24563722,62.12,26.51331486,62.12,25.76512084,62.12,27.14616425,62.12,27.13437644,62.12,26.81102432,62.12,17.75598191,62.12,24.1509495,62.12,23.90705879,62.12,24.4457029,62.12,24.73048537,62.12,25.14804034,62.12,26.55780635,62.12,26.12018078,62.12,25.98563755,62.12,25.24670278,62.12,26.06345455,62.12,26.00502561,62.12,25.05056081,62.12,24.48084285,62.12,24.24777078,62.12,24.51632771,62.12,25.23799249,62.12,26.24565179,62.12,26.091242,62.12,26.13605654,62.12,25.5255197,62.12,26.40382163,62.12,26.09324104,62.12,25.47328464,62.12,25.04876337,62.12,23.66701071,62.12,25.28980733,62.12,25.33259369,62.12,25.88678808,62.12,25.28027847,62.12,26.81380306,62.12,26.64139216,62.12,25.45657817,62.12,26.08861628,62.12,27.33356678,62.12,27.29856285,62.12,25.3595067,62.12,23.45592084,62.12,25.15558959,62.12,25.7546714,62.12,24.64160684,62.12,25.55105063,62.12,26.65017775,62.12,27.50098614,62.12,25.82111109,62.12,25.53152897,62.12,27.46651902,62.12,26.65282776,62.12,25.52751874,62.12,22.99342016,62.12,24.0583595,62.12,24.70183078,62.12,24.23111775,62.12,25.52046743,62.12,25.67945341,62.12,25.13351995,62.12,25.53978019,62.12,25.21556093,62.12,25.13880296,62.12,24.89361032,62.12,25.27097551
62.43,62.43,22.48162834,62.43,23.37227188,62.43,24.23375318,62.43,24.76916919,62.43,24.67622455,62.43,24.34304238,62.43,24.91844899,62.43,23.77904222,62.43,24.90617539,62.43,25.11353922,62.43,25.0116341,62.43,24.56300771,62.43,24.12046104,62.43,24.85623572,62.43,24.73926854,62.43,23.96941538,62.43,25.37081114,62.43,26.12981165,62.43,26.30461753,62.43,25.19325567,62.43,24.93582829,62.43,26.03339601,62.43,25.78958789,62.43,25.87593058,62.43,23.03028225,62.43,24.86107423,62.43,24.66271218,62.43,24.91499742,62.43,25.3628854,62.43,26.20047776,62.43,26.47546661,62.43,25.72435054,62.43,27.12549126,62.43,27.15016234,62.43,26.78414045,62.43,17.7421987,62.43,24.1561135,62.43,23.90705879,62.43,24.44821689,62.43,24.69801973,62.43,25.15302217,62.43,26.53035653,62.43,26.1000956,62.43,25.97802758,62.43,25.24670278,62.43,26.06869627,62.43,25.98626666,62.43,25.05331041,62.43,24.47826814,62.43,24.24523493,62.43,24.50880276,62.43,25.19312451,62.43,26.24813906,62.43,26.08376562,62.43,26.13103829,62.43,25.49254882,62.43,26.3703601,62.43,26.09061775,62.43,25.52156533,62.43,25.05702188,62.43,23.67216499,62.43,25.25932616,62.43,25.33510767,62.43,25.83930896,62.43,25.28027847,62.43,26.8313111,62.43,26.66154049,62.43,25.510052,62.43,26.14032425,62.43,27.36518714,62.43,27.29856285,62.43,25.39824396,62.43,23.43778128,62.43,25.15814487,62.43,25.76226194,62.43,24.68186706,62.43,25.53094602,62.43,26.65017775,62.43,27.52637377,62.43,25.86476216,62.43,25.50545152,62.43,27.48778468,62.43,26.61474876,62.43,25.54706468,62.43,22.98818815,62.43,24.07126706,62.43,24.74275169,62.43,24.25910923,62.43,25.53826209,62.43,25.69475594,62.43,25.12838024,62.43,25.55278006,62.43,25.22084394,62.43,25.14688172,62.43,24.93493929,62.43,25.28228966
62.79,62.79,22.49218357,62.79,23.42718058,62.79,24.25671255,62.79,24.78670441,62.79,24.7168024,62.79,24.38882254,62.79,24.99536124,62.79,23.82556275,62.79,24.92682172,62.79,25.12383064,62.79,25.05507254,62.79,24.60763121,62.79,24.11746471,62.79,24.86091245,62.79,24.76177653,62.79,23.98928917,62.79,25.39296624,62.79,26.15189675,62.79,26.32935974,62.79,25.19526757,62.79,24.9431521,62.79,26.02750994,62.79,25.82158294,62.79,25.94486227,62.79,23.03262113,62.79,24.87078499,62.79,24.63181106,62.79,24.92697715,62.79,25.37727217,62.79,26.1721373,62.79,26.52515918,62.79,25.7389887,62.79,27.16087837,62.79,27.16257358,62.79,26.81844548,62.79,17.75101965,62.79,24.19182818,62.79,23.92188384,62.79,24.47032145,62.79,24.73989906,62.79,25.14491636,62.79,26.52456659,62.79,26.12446734,62.79,26.0103101,62.79,25.30017644,62.79,26.08904518,62.79,26.00715525,62.79,25.0501982,62.79,24.48037372,62.79,24.23208097,62.79,24.53836795,62.79,25.2398434,62.79,26.28715672,62.79,26.12040175,62.79,26.12277456,62.79,25.52488436,62.79,26.40568801,62.79,26.13195736,62.79,25.55326095,62.79,25.07317343,62.79,23.71045104,62.79,25.29936526,62.79,25.33447413,62.79,25.89106964,62.79,25.29958627,62.79,26.89049686,62.79,26.66326313,62.79,25.52979756,62.79,26.14483175,62.79,27.38286617,62.79,27.28438843,62.79,25.39785758,62.79,23.4633702,62.79,25.17035183,62.79,25.78942248,62.79,24.69389518,62.79,25.54536291,62.79,26.66702757,62.79,27.55087434,62.79,25.87695421,62.79,25.56225189,62.79,27.50297609,62.79,26.6685552,62.79,25.53830762,62.79,23.05073416,62.79,24.11990309,62.79,24.77292413,62.79,24.27899318,62.79,25.56813413,62.79,25.73747078,62.79,25.15609311,62.79,25.58860054,62.79,25.23619553,62.79,25.1760665,62.79,24.96214674,62.79,25.34702793
63.09,63.09,22.52396479,63.09,23.4134801,63.09,24.2688592,63.09,24.85782586,63.09,24.74146072,63.09,24.42641894,63.09,25.05881644,63.09,23.8899301,63.09,24.98919646,63.09,25.18999765,63.09,25.14738992,63.09,24.62675151,63.09,24.20873053,63.09,24.87026242,63.09,24.80678059,63.09,24.00109918,63.09,25.41448951,63.09,26.19098797,63.09,26.34827819,63.09,25.20956788,63.09,25.01769954,63.09,26.06610031,63.09,25.85577138,63.09,26.01054612,63.09,23.06068672,63.09,24.8876401,63.09,24.63328302,63.09,24.98860887,63.09,25.37347216,63.09,26.23585866,63.09,26.54379349,63.09,25.78099418,63.09,27.1877146,63.09,27.17949559,63.09,26.83865802,63.09,17.81274748,63.09,24.20646029,63.09,23.90831786,63.09,24.48435263,63.09,24.73125555,63.09,25.1909616,63.09,26.58283196,63.09,26.12550784,63.09,26.05456456,63.09,25.34020035,63.09,26.10090909,63.09,26.0355188,63.09,25.13466685,63.09,24.52060368,63.09,24.25648091,63.09,24.53227297,63.09,25.26596461,63.09,26.33284054,63.09,26.15876751,63.09,26.15641472,63.09,25.53882357,63.09,26.37854649,63.09,26.16216924,63.09,25.54959447,63.09,25.15224606,63.09,23.75865662,63.09,25.28800175,63.09,25.37844727,63.09,25.90961864,63.09,25.28332772,63.09,26.89381644,63.09,26.73216298,63.09,25.54382053,63.09,26.16417968,63.09,27.45508613,63.09,27.31533627,63.09,25.44686779,63.09,23.49121711,63.09,25.17942585,63.09,25.79819461,63.09,24.72549131,63.09,25.5993043,63.09,26.68307716,63.09,27.54910819,63.09,25.92186338,63.09,25.53765567,63.09,27.52537626,63.09,26.68640118,63.09,25.59058026,63.09,23.11039655,63.09,24.15004171,63.09,24.78978169,63.09,24.3467249,63.09,25.6405596,63.09,25.78461928,63.09,25.21149819,63.09,25.67320983,63.09,25.29328522,63.09,25.24518035,63.09,25.06335936,63.09,25.40859416
63.39,63.39,22.55345509,63.39,23.46893815,63.39,24.33159447,63.39,24.93047404,63.39,24.81127268,63.39,24.46797898,63.39,25.08773523,63.39,23.95538422,63.39,25.04504693,63.39,25.27090955,63.39,25.18062764,63.39,24.68027916,63.39,24.26431407,63.39,24.90181928,63.39,24.81241887,63.39,24.03962435,63.39,25.46825341,63.39,26.24742968,63.39,26.40756363,63.39,25.25639033,63.39,25.03643836,63.39,26.10910005,63.39,25.90771296,63.39,26.02487692,63.39,23.13893006,63.39,24.91376686,63.39,24.666707,63.39,25.01683414,63.39,25.46679882,63.39,26.27674252,63.39,26.55213417,63.39,25.81221977,63.39,27.22467589,63.39,27.2118031,63.39,26.88768137,63.39,17.80393517,63.39,24.26366327,63.39,23.92653763,63.39,24.50750554,63.39,24.7567995,63.39,25.19409052,63.39,26.56867136,63.39,26.13879172,63.39,26.07047927,63.39,25.37422209,63.39,26.16442559,63.39,26.07358272,63.39,25.11854881,63.39,24.5956942,63.39,24.30005724,63.39,24.58046832,63.39,25.28654825,63.39,26.33611129,63.39,26.22431889,63.39,26.18976319,63.39,25.58256403,63.39,26.49762213,63.39,26.17852956,63.39,25.57958442,63.39,25.23792744,63.39,23.79252564,63.39,25.35463244,63.39,25.41678898,63.39,25.9328223,63.39,25.34133712,63.39,26.93716425,63.39,26.753106,63.39,25.61827563,63.39,26.19069326,63.39,27.47166775,63.39,27.33489957,63.39,25.48599022,63.39,23.55112631,63.39,25.25153359,63.39,25.83681672,63.39,24.73862558,63.39,25.65775363,63.39,26.7317485,63.39,27.60582787,63.39,25.97642367,63.39,25.57471797,63.39,27.61915961,63.39,26.73322495,63.39,25.66355015,63.39,23.18127839,63.39,24.21756554,63.39,24.84655688,63.39,24.40062573,63.39,25.72253038,63.39,25.83882256,63.39,25.27629325,63.39,25.72578682,63.39,25.33074943,63.39,25.30753907,63.39,25.1408461,63.39,25.43154375
63.76,63.76,22.61752033,63.76,23.48207563,63.76,24.40169907,63.76,25.00003225,63.76,24.89854584,63.76,24.56043671,63.76,25.17289086,63.76,24.0360935,63.76,25.10834723,63.76,25.33259742,63.76,25.31750996,63.76,24.72794804,63.76,24.25379924,63.76,24.96910939,63.76,24.87892705,63.76,24.09293677,63.76,25.51886062,63.76,26.30315104,63.76,26.44320723,63.76,25.30522241,63.76,25.12500584,63.76,26.17271604,63.76,25.94019726,63.76,26.10256288,63.76,23.16492332,63.76,24.93424287,63.76,24.71478628,63.76,25.05451757,63.76,25.48182799,63.76,26.30433365,63.76,26.63789931,63.76,25.85552974,63.76,27.28667944,63.76,27.23547484,63.76,26.92530895,63.76,17.83425215,63.76,24.31785719,63.76,23.99262812,63.76,24.56029586,63.76,24.79674375,63.76,25.27875804,63.76,26.60858647,63.76,26.24420966,63.76,26.1186654,63.76,25.39995067,63.76,26.21683708,63.76,26.12984561,63.76,25.22024406,63.76,24.66001927,63.76,24.31019811,63.76,24.62561656,63.76,25.32143663,63.76,26.430604,63.76,26.24674731,63.76,26.24243938,63.76,25.62566516,63.76,26.52335556,63.76,26.18639747,63.76,25.60908183,63.76,25.3755237,63.76,23.84920378,63.76,25.41050193,63.76,25.47459874,63.76,25.99278359,63.76,25.40617943,63.76,27.01717902,63.76,26.81856755,63.76,25.68701305,63.76,26.26823352,63.76,27.52962564,63.76,27.40766322,63.76,25.55238183,63.76,23.56926137,63.76,25.28218933,63.76,25.8494661,63.76,24.80151549,63.76,25.71051238,63.76,26.80733878,63.76,27.69211997,63.76,26.01749711,63.76,25.63467927,63.76,27.66168279,63.76,26.7876107,63.76,25.6691354,63.76,23.24928973,63.76,24.25628103,63.76,24.96162516,63.76,24.44641506,63.76,25.81402405,63.76,25.93827156,63.76,25.36107733,63.76,25.80116826,63.76,25.42844029,63.76,25.39906674,63.76,25.17390106,63.76,25.5870808
64.06,64.06,22.71643975,64.06,23.56908296,64.06,24.46445621,64.06,25.04951574,64.06,25.0222952,64.06,24.66623019,64.06,25.26892916,64.06,24.13802827,64.06,25.2222501,64.06,25.45913781,64.06,25.36993758,64.06,24.84599555,64.06,24.37512483,64.06,24.99550453,64.06,24.94085943,64.06,24.17718087,64.06,25.57770795,64.06,26.40774266,64.06,26.54580046,64.06,25.37005659,64.06,25.20107695,64.06,26.26875225,64.06,26.03276802,64.06,26.24732166,64.06,23.21719283,64.06,25.01413244,64.06,24.73810184,64.06,25.13551984,64.06,25.52758261,64.06,26.40292904,64.06,26.70175756,64.06,25.917343,64.06,27.39600528,64.06,27.32566369,64.06,27.01467238,64.06,17.89986318,64.06,24.39314557,64.06,24.06933088,64.06,24.65134243,64.06,24.86724399,64.06,25.34416453,64.06,26.70420809,64.06,26.31775798,64.06,26.20560924,64.06,25.49059638,64.06,26.28037587,64.06,26.23223233,64.06,25.23987011,64.06,24.68881683,64.06,24.38928399,64.06,24.66630305,64.06,25.37941183,64.06,26.51595695,64.06,26.36714986,64.06,26.30590849,64.06,25.71506629,64.06,26.59871148,64.06,26.29454474,64.06,25.72758609,64.06,25.43097008,64.06,23.91143084,64.06,25.50509312,64.06,25.54061,64.06,26.11344846,64.06,25.44425734,64.06,27.07054881,64.06,26.8949219,64.06,25.76149519,64.06,26.33870769,64.06,27.65424343,64.06,27.48114477,64.06,25.63578961,64.06,23.62141596,64.06,25.37731345,64.06,25.9817125,64.06,24.88259076,64.06,25.76144419,64.06,26.88123148,64.06,27.77424649,64.06,26.11058992,64.06,25.69783244,64.06,27.70233112,64.06,26.88068503,64.06,25.76445817,64.06,23.36467145,64.06,24.37287346,64.06,25.04400266,64.06,24.54358473,64.06,25.89856938,64.06,26.02310191,64.06,25.47472016,64.06,25.8953611,64.06,25.50289517,64.06,25.52068518,64.06,25.31201864,64.06,25.71753139
64.36,64.36,22.78350191,64.36,23.64853982,64.36,24.56923969,64.36,25.17429422,64.36,25.11068367,64.36,24.74173033,64.36,25.39395651,64.36,24.23778949,64.36,25.29711834,64.36,25.57010563,64.36,25.50495734,64.36,24.94753846,64.36,24.47848686,64.36,25.0897409,64.36,24.99823499,64.36,24.23144422,64.36,25.6878477,64.36,26.46751362,64.36,26.60588509,64.36,25.44578022,64.36,25.23860926,64.36,26.33891998,64.36,26.09881778,64.36,26.29547726,64.36,23.2879699,64.36,25.09716233,64.36,24.84297277,64.36,25.19705652,64.36,25.60158174,64.36,26.43709182,64.36,26.74119811,64.36,26.00788518,64.36,27.42348899,64.36,27.42717663,64.36,27.07784696,64.36,17.92085481,64.36,24.45600392,64.36,24.13125366,64.36,24.72536673,64.36,24.93086635,64.36,25.41772453,64.36,26.74328729,64.36,26.37451614,64.36,26.30852732,64.36,25.57672297,64.36,26.41012201,64.36,26.27895334,64.36,25.32587852,64.36,24.78761446,64.36,24.47650214,64.36,24.78785496,64.36,25.47795839,64.36,26.61458675,64.36,26.41608588,64.36,26.39775943,64.36,25.78993796,64.36,26.66710524,64.36,26.36403139,64.36,25.79836025,64.36,25.50611368,64.36,23.97922723,64.36,25.57240129,64.36,25.6123337,64.36,26.15242944,64.36,25.53291101,64.36,27.12480241,64.36,26.96456989,64.36,25.84939202,64.36,26.39696506,64.36,27.7085522,64.36,27.53380477,64.36,25.7556196,64.36,23.7128087,64.36,25.44240353,64.36,26.00335215,64.36,24.94162317,64.36,25.84072923,64.36,26.95848942,64.36,27.84970033,64.36,26.17357384,64.36,25.73551492,64.36,27.80492881,64.36,26.97169496,64.36,25.90491066,64.36,23.43589814,64.36,24.47704387,64.36,25.15254493,64.36,24.60567152,64.36,25.99907663,64.36,26.17497067,64.36,25.57357706,64.36,25.98760802,64.36,25.62808998,64.36,25.60512362,64.36,25.41475353,64.36,25.80596388
64.71,64.71,22.91150306,64.71,23.75598398,64.71,24.69344597,64.71,25.30774287,64.71,25.24107485,64.71,24.85939581,64.71,25.49662707,64.71,24.37019829,64.71,25.40741333,64.71,25.69033763,64.71,25.62501284,64.71,25.06223446,64.71,24.5779969,64.71,25.20052559,64.71,25.0590938,64.71,24.3376282,64.71,25.78336486,64.71,26.57822915,64.71,26.72482008,64.71,25.52488331,64.71,25.35272744,64.71,26.43374657,64.71,26.18493476,64.71,26.44207066,64.71,23.39427352,64.71,25.17084597,64.71,24.88291555,64.71,25.28941384,64.71,25.67606985,64.71,26.52161709,64.71,26.83375465,64.71,26.1142298,64.71,27.55962397,64.71,27.50532429,64.71,27.20890218,64.71,18.02338265,64.71,24.58719542,64.71,24.20198708,64.71,24.79270108,64.71,24.97272196,64.71,25.50672916,64.71,26.84726459,64.71,26.44655697,64.71,26.39150431,64.71,25.66876593,64.71,26.45926779,64.71,26.38556061,64.71,25.41620378,64.71,24.89005673,64.71,24.54446493,64.71,24.86756687,64.71,25.564529,64.71,26.69833456,64.71,26.48259807,64.71,26.47978532,64.71,25.83745565,64.71,26.77962013,64.71,26.46828656,64.71,25.89439806,64.71,25.59102666,64.71,24.12571248,64.71,25.64796906,64.71,25.7298303,64.71,26.23414575,64.71,25.63700711,64.71,27.24398384,64.71,27.07706484,64.71,25.97859353,64.71,26.51002603,64.71,27.87112028,64.71,27.63012247,64.71,25.79115943,64.71,23.7901912,64.71,25.55423501,64.71,26.12411329,64.71,25.04672304,64.71,25.93049502,64.71,27.06099475,64.71,27.99602048,64.71,26.28073587,64.71,25.86009125,64.71,27.91844396,64.71,27.0553814,64.71,25.97429182,64.71,23.60567186,64.71,24.59534219,64.71,25.25939902,64.71,24.77309441,64.71,26.16362781,64.71,26.32220572,64.71,25.69632505,64.71,26.13777869,64.71,25.73054199,64.71,25.73926929,64.71,25.51629446,64.71,25.93287298
64.99,64.99,22.98340897,64.99,23.84500669,64.99,24.83060506,64.99,25.42827426,64.99,25.35089437,64.99,25.0181276,64.99,25.63798756,64.99,24.47653399,64.99,25.52031846,64.99,25.82663214,64.99,25.78610734,64.99,25.16568393,64.99,24.6695939,64.99,25.25692667,64.99,25.18901374,64.99,24.42347239,64.99,25.91682084,64.99,26.67625409,64.99,26.82335383,64.99,25.63994993,64.99,25.43815895,64.99,26.53915319,64.99,26.27373832,64.99,26.56920556,64.99,23.49015359,64.99,25.28546841,64.99,24.98105394,64.99,25.37672329,64.99,25.78561189,64.99,26.62117426,64.99,26.94647287,64.99,26.20016173,64.99,27.59754125,64.99,27.62817165,64.99,27.31841896,64.99,18.07902745,64.99,24.65640864,64.99,24.28033138,64.99,24.89772867,64.99,25.10445471,64.99,25.58574928,64.99,26.911296,64.99,26.5386626,64.99,26.49729019,64.99,25.75821406,64.99,26.53198861,64.99,26.46802713,64.99,25.49826127,64.99,25.0233541,64.99,24.65805042,64.99,24.93722371,64.99,25.62116901,64.99,26.79449636,64.99,26.57651343,64.99,26.53419627,64.99,25.95089023,64.99,26.84063625,64.99,26.55678048,64.99,25.99309325,64.99,25.71720595,64.99,24.19743841,64.99,25.77177575,64.99,25.81964486,64.99,26.32833484,64.99,25.71862915,64.99,27.36563718,64.99,27.18701087,64.99,26.09757953,64.99,26.62047237,64.99,27.95987467,64.99,27.75336964,64.99,25.95395279,64.99,23.89346353,64.99,25.61238451,64.99,26.21448117,64.99,25.15431289,64.99,26.05792905,64.99,27.12063286,64.99,28.10676554,64.99,26.40327391,64.99,25.96899598,64.99,28.01332485,64.99,27.18256154,64.99,26.12183224,64.99,23.76493827,64.99,24.7213513,64.99,25.35343962,64.99,24.87432842,64.99,26.26459194,64.99,26.44134818,64.99,25.85501602,64.99,26.21252124,64.99,25.83296855,64.99,25.86530387,64.99,25.67566353,64.99,26.08803728
